Site;Date;PE (kg);Gaz (kWh);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE35;2023-04-17;18349079.040000003;67951872.0;228108.74999999997;3.7032851540869482;0.012431618475386976
PTWE42 Andrézieux;2023-04-17;1611648.0;4422528.0;13720.000000000002;2.7441029306647606;0.008513025176713526
PTWE89;2023-04-17;0.0;2377152.0;2027.5833333333335;;
PTWE35;2023-04-18;18563015.808;72826560.0;173384.16666666666;3.923207346977227;0.009340301622322826
PTWE42 Andrézieux;2023-04-18;2176588.8;4089600.0;20485.0;1.8789033555626127;0.00941151585453348
PTWE89;2023-04-18;0.0;2886912.0;1553.75;;
PTWE35;2023-04-19;23603080.32;71869248.0;151408.00000000003;3.0449096908381827;0.006414755953344993
PTWE42 Andrézieux;2023-04-19;2230041.6;3970944.0;21231.0;1.7806591590040293;0.009520450201467093
PTWE89;2023-04-19;0.0;2962368.0;2074.25;;
PTWE35;2023-04-20;16629311.231999997;66553920.0;161726.25;4.002205447446881;0.009725372731540925
PTWE42 Andrézieux;2023-04-20;2148480.0;3344256.0;21980.0;1.55656836461126;0.010230488531426869
PTWE89;2023-04-20;0.0;2386368.0;1985.0833333333335;;
PTWE35;2023-04-21;19790898.048;50314176.0;183657.5;2.5422886762374373;0.009279897231270907
PTWE42 Andrézieux;2023-04-21;1644480.0;2208384.0;16635.0;1.342907180385289;0.010115659661412726
PTWE89;2023-04-21;0.0;1782144.0;527.5;;
PTWE35;2023-04-22;0.0;0.0;956.75;;
PTWE42 Andrézieux;2023-04-22;0.0;0.0;144.0;;
PTWE89;2023-04-22;0.0;0.0;275.16666666666663;;
PTWE35;2023-04-23;0.0;3998592.0;393.25;;
PTWE42 Andrézieux;2023-04-23;0.0;630144.0;90.58333333333333;;
PTWE89;2023-04-23;0.0;0.0;274.41666666666663;;
PTWE35;2023-04-24;17112729.6;67554432.0;108107.16666666667;3.947612892802326;0.006317353759079245
PTWE42 Andrézieux;2023-04-24;1075392.0;3804480.0;11912.833333333334;3.5377611140867704;0.011077665942589618
PTWE89;2023-04-24;2774534.4;2579904.0;55360.0;0.9298511490792833;0.019952897322159713
PTWE35;2023-04-25;17790986.88;73780416.0;179351.33333333334;4.147067079395205;0.010081022179548331
PTWE42 Andrézieux;2023-04-25;1525248.0;2423808.0;18653.25;1.5891238670694865;0.012229650522406849
PTWE89;2023-04-25;1303257.6;2782080.0;22192.5;2.1347122779103684;0.01702848308730369
PTWE35;2023-04-26;22111401.6;65415168.0;170989.3333333333;2.9584360676620336;0.007733084334795552
PTWE42 Andrézieux;2023-04-26;1223424.0;3993408.0;17952.0;3.2641242937853105;0.014673571876961708
PTWE89;2023-04-26;0.0;2836800.0;1989.75;;
PTWE35;2023-04-27;19808064.0;56547072.0;155419.6666666667;2.8547500654278983;0.007846282537590078
PTWE42 Andrézieux;2023-04-27;1686528.0;3608640.0;17801.416666666668;2.139685792349727;0.01055506737312791
PTWE89;2023-04-27;1356422.4;2693376.0;20297.75;1.9856469489150284;0.014964180774366452
PTWE35;2023-04-28;18498136.32;5726592.0;69693.16666666667;0.30957670010294314;0.0037675777419433933
PTWE42 Andrézieux;2023-04-28;1553126.4;2350656.0;18859.083333333332;1.5134994807892006;0.012142658403935013
PTWE89;2023-04-28;190080.0;1088064.0;2147.5;5.724242424242425;0.01129787457912458
PTWE35;2023-04-29;6812771.328000001;0.0;2527.0833333333335;;0.0003709332387169965
PTWE42 Andrézieux;2023-04-29;1472947.2;0.0;2078.916666666667;;0.0014113993133404014
PTWE89;2023-04-29;149760.0;0.0;480.16666666666663;;0.0032062410968660966
PTWE35;2023-04-30;0.0;0.0;510.8333333333333;;
PTWE42 Andrézieux;2023-04-30;0.0;0.0;60.75;;
PTWE89;2023-04-30;0.0;0.0;242.75;;
PTWE35;2023-05-01;0.0;5412096.0;519.5;;
PTWE42 Andrézieux;2023-05-01;0.0;448128.0;82.33333333333333;;
PTWE89;2023-05-01;0.0;0.0;561.0833333333334;;
PTWE35;2023-05-02;0.0;72817920.0;3494.416666666667;;
PTWE42 Andrézieux;2023-05-02;0.0;3526848.0;794.5;;
PTWE89;2023-05-02;0.0;2732544.0;1799.4166666666667;;
PTWE35;2023-05-03;16899719.04;68195520.0;154512.0;4.035304956170443;0.009142873892417091
PTWE42 Andrézieux;2023-05-03;1691596.8;3085632.0;18102.25;1.824094252247344;0.010701279406534701
PTWE89;2023-05-03;1298707.2;2578176.0;21441.75;1.9851864993125472;0.01651007247823066
PTWE35;2023-05-04;16794784.512000002;77918976.0;174806.3333333333;4.639474590717511;0.010408370122786205
PTWE42 Andrézieux;2023-05-04;1208908.8;2424960.0;14529.333333333334;2.0059081379836097;0.012018552047378043
PTWE89;2023-05-04;527328.0;2500992.0;17151.0;4.742763517203714;0.03252434917167304
PTWE35;2023-05-05;20418018.624;63011520.0;178535.99999999997;3.086074175969955;0.00874404139244652
PTWE42 Andrézieux;2023-05-05;1347840.0;1767744.0;13842.500000000002;1.3115384615384615;0.010270135921177589
PTWE89;2023-05-05;332409.60000000003;1707264.0;2999.5;5.136024952347946;0.009023505939659985
PTWE35;2023-05-06;0.0;0.0;1049.75;;
PTWE42 Andrézieux;2023-05-06;0.0;0.0;107.91666666666667;;
PTWE89;2023-05-06;0.0;0.0;187.91666666666666;;
PTWE35;2023-05-07;0.0;0.0;280.5833333333333;;
PTWE42 Andrézieux;2023-05-07;0.0;0.0;61.24999999999999;;
PTWE89;2023-05-07;0.0;0.0;189.0;;
PTWE35;2023-05-08;0.0;4523904.0;316.99999999999994;;
PTWE42 Andrézieux;2023-05-08;0.0;620928.0;83.33333333333333;;
PTWE89;2023-05-08;0.0;0.0;517.5;;
PTWE35;2023-05-09;17131419.648000002;75461760.0;148912.0;4.404874876134959;0.008692332746479925
PTWE42 Andrézieux;2023-05-09;1349337.6;2435328.0;11413.333333333332;1.8048322376846238;0.008458471277561176
PTWE89;2023-05-09;588729.6;2876544.0;11585.500000000002;4.886018980530281;0.019678813499440156
PTWE35;2023-05-10;19294177.536;72582912.0;181722.24999999997;3.7619075425511834;0.009418502014969745
PTWE42 Andrézieux;2023-05-10;1231257.6;3252672.0;12899.833333333332;2.6417477544910177;0.010476957326666111
PTWE89;2023-05-10;596563.2000000001;2692224.0;15618.000000000002;4.5128898329632126;0.02617995880402948
PTWE35;2023-05-11;19313790.336;77355648.0;234252.0;4.005202844923335;0.012128743034108911
PTWE42 Andrézieux;2023-05-11;1925568.0;3733632.0;16451.75;1.9389769667962908;0.008543842647987503
PTWE89;2023-05-11;592646.4;2744064.0;12439.583333333334;4.6301875789678295;0.020989890992897844
PTWE35;2023-05-12;20962938.240000002;64888128.0;186485.00000000003;3.095373714176434;0.008895938053386166
PTWE42 Andrézieux;2023-05-12;2357452.8;2390976.0;21089.25;1.0142200938232995;0.008945778256939015
PTWE89;2023-05-12;41644.799999999996;590400.0;4754.5;14.17704011065007;0.11416791532196098
PTWE35;2023-05-13;0.0;0.0;1021.75;;
PTWE42 Andrézieux;2023-05-13;0.0;0.0;109.33333333333333;;
PTWE89;2023-05-13;0.0;0.0;209.0;;
PTWE35;2023-05-14;0.0;6213888.0;333.08333333333326;;
PTWE42 Andrézieux;2023-05-14;0.0;564480.0;80.66666666666666;;
PTWE89;2023-05-14;0.0;0.0;208.91666666666666;;
PTWE35;2023-05-15;22076945.28;76526208.0;155002.25;3.466340430228217;0.007021000778600471
PTWE42 Andrézieux;2023-05-15;1591718.4;3510144.0;15705.083333333336;2.2052543967576175;0.009866747367708595
PTWE89;2023-05-15;0.0;2838528.0;1983.4166666666667;;
PTWE35;2023-05-16;22499652.096;69109632.0;183885.00000000003;3.071586694102099;0.008172793037661732
PTWE42 Andrézieux;2023-05-16;1829952.0;3794688.0;14924.0;2.0736543909348444;0.008155405169097331
PTWE89;2023-05-16;1599897.6;2753856.0;37020.333333333336;1.7212701612903225;0.023139189241444785
PTWE35;2023-05-17;18875116.799999997;55283904.0;179567.66666666666;2.928930431837116;0.00951345989375105
PTWE42 Andrézieux;2023-05-17;1753344.0;2837376.0;15611.25;1.6182654402102497;0.008903700585851949
PTWE89;2023-05-17;640512.0;2828736.0;15396.666666666666;4.4163669064748206;0.024038061217692513
PTWE35;2023-05-18;0.0;0.0;790.3333333333334;;
PTWE42 Andrézieux;2023-05-18;0.0;0.0;255.25;;
PTWE89;2023-05-18;0.0;0.0;509.58333333333337;;
PTWE35;2023-05-19;0.0;0.0;324.74999999999994;;
PTWE42 Andrézieux;2023-05-19;0.0;0.0;109.16666666666666;;
PTWE89;2023-05-19;0.0;0.0;188.58333333333334;;
PTWE35;2023-05-20;0.0;0.0;304.66666666666663;;
PTWE42 Andrézieux;2023-05-20;0.0;0.0;79.16666666666667;;
PTWE89;2023-05-20;0.0;0.0;187.16666666666666;;
PTWE35;2023-05-21;0.0;4618944.0;289.16666666666663;;
PTWE42 Andrézieux;2023-05-21;0.0;605952.0;72.0;;
PTWE89;2023-05-21;0.0;0.0;184.24999999999997;;
PTWE35;2023-05-22;17611257.599999998;63154944.0;132941.66666666666;3.5860553195247116;0.0075486753806080645
PTWE42 Andrézieux;2023-05-22;1956672.0;4039488.0;13822.416666666666;2.0644686488077717;0.007064248206478483
PTWE89;2023-05-22;264902.4;881856.0;12294.916666666666;3.328984561861274;0.046413005947347645
PTWE35;2023-05-23;15485834.879999999;71122752.0;149091.25;4.592761872455146;0.009627588770983977
PTWE42 Andrézieux;2023-05-23;1822118.4;4058496.0;21133.0;2.2273503192767277;0.011598038854116177
PTWE89;2023-05-23;288748.8;2119680.0;14569.333333333332;7.340913624576102;0.050456775347060605
PTWE35;2023-05-24;19305858.816;78375168.0;149545.0;4.059657161433579;0.007746094148169285
PTWE42 Andrézieux;2023-05-24;2341785.6;3163392.0;20832.0;1.3508461235733962;0.008895775941230486
PTWE89;2023-05-24;0.0;2225664.0;1874.4166666666667;;
PTWE35;2023-05-25;22256449.919999998;80165376.0;154048.0;3.6018941155553352;0.006921499185796475
PTWE42 Andrézieux;2023-05-25;2796825.6;2575872.0;20214.25;0.9209984347969354;0.0072275689982242725
PTWE89;2023-05-25;0.0;2928960.0;2050.75;;
PTWE35;2023-05-26;23461418.88;66432960.0;142840.25;2.8315832192328174;0.0060883039824060296
PTWE42 Andrézieux;2023-05-26;1390118.4;2198592.0;13678.416666666668;1.5815861440291705;0.009839749381539493
PTWE89;2023-05-26;1285689.6;1001664.0;7935.333333333334;0.7790869584696025;0.0061720444291789665
PTWE35;2023-05-27;0.0;0.0;985.7499999999999;;
PTWE42 Andrézieux;2023-05-27;0.0;0.0;82.25;;
PTWE89;2023-05-27;0.0;0.0;217.83333333333331;;
PTWE35;2023-05-28;0.0;0.0;298.91666666666663;;
PTWE42 Andrézieux;2023-05-28;0.0;0.0;63.083333333333336;;
PTWE89;2023-05-28;0.0;0.0;211.16666666666669;;
PTWE35;2023-05-29;0.0;4057344.0;445.5;;
PTWE42 Andrézieux;2023-05-29;0.0;546624.0;86.66666666666666;;
PTWE89;2023-05-29;0.0;1858176.0;1731.4166666666665;;
PTWE35;2023-05-30;23097070.08;83351808.0;162817.33333333337;3.6087610987583756;0.007049263511319501
PTWE42 Andrézieux;2023-05-30;1003276.8;4038336.0;12461.25;4.025146400275577;0.012420550340643778
PTWE89;2023-05-30;0.0;2084544.0;1773.6666666666667;;
PTWE35;2023-05-31;23681047.68;84507840.0;184410.33333333334;3.568585357453239;0.0077872540026629996
PTWE42 Andrézieux;2023-05-31;2299392.0;4167936.0;22683.75;1.812625250501002;0.00986510781980628
PTWE89;2023-05-31;0.0;2840832.0;1957.9166666666667;;
PTWE35;2023-06-01;25127089.919999998;84701376.0;192951.0;3.370918648744184;0.0076790030446948
PTWE42 Andrézieux;2023-06-01;1907942.4;3963456.0;21307.0;2.077345731191885;0.011167527908599338
PTWE89;2023-06-01;62553.6;2347200.0;16860.0;37.523020257826886;0.26952885205647636
PTWE35;2023-06-02;25404589.440000005;67817088.0;204772.75;2.669481754868304;0.008060462873593282
PTWE42 Andrézieux;2023-06-02;1854374.4;2160000.0;15836.916666666668;1.1648133192520347;0.008540301606119384
PTWE89;2023-06-02;27820.8;1713600.0;2037.0833333333333;61.594202898550726;0.07322159439460164
PTWE35;2023-06-03;21946377.6;0.0;42172.083333333336;;0.0019215965432643122
PTWE42 Andrézieux;2023-06-03;1502208.0;0.0;1611.2500000000002;;0.0010725878173994548
PTWE89;2023-06-03;0.0;0.0;172.41666666666666;;
PTWE35;2023-06-04;0.0;4907520.0;580.9999999999999;;
PTWE42 Andrézieux;2023-06-04;0.0;671040.0;60.083333333333336;;
PTWE89;2023-06-04;0.0;0.0;173.5;;
PTWE35;2023-06-05;0.0;88119360.0;4066.166666666667;;
PTWE42 Andrézieux;2023-06-05;0.0;4151808.0;796.4166666666667;;
PTWE89;2023-06-05;0.0;2344320.0;1988.1666666666667;;
PTWE35;2023-06-06;23063555.52;82622592.0;204016.6666666667;3.582387456624034;0.0088458462742117
PTWE42 Andrézieux;2023-06-06;1880985.6;3830976.0;18411.0;2.036685448309652;0.009787953719581903
PTWE89;2023-06-06;1157644.8;2608704.0;37572.0;2.253458055527913;0.032455551132782694
PTWE35;2023-06-07;25928225.28;81641088.0;200640.00000000003;3.1487341350344824;0.0077382851249277644
PTWE42 Andrézieux;2023-06-07;1797120.0;2248128.0;16501.5;1.2509615384615385;0.009182191506410257
PTWE89;2023-06-07;779270.4;2793600.0;17837.25;3.5848917140956464;0.02288967988518491
PTWE35;2023-06-08;24405943.68;82235520.0;213073.25;3.369487411682825;0.008730383581709552
PTWE42 Andrézieux;2023-06-08;1263398.4;3893184.0;14740.0;3.0815172791100576;0.011666945280285302
PTWE89;2023-06-08;0.0;2863296.0;1675.583333333333;;
PTWE35;2023-06-09;21770774.783999998;74514816.0;179994.0;3.422699317746064;0.008267689220334181
PTWE42 Andrézieux;2023-06-09;2103552.0;2210688.0;18727.666666666664;1.0509309967141292;0.008902877925844791
PTWE89;2023-06-09;1207641.6;1785024.0;13153.750000000002;1.4781074120003814;0.010892097456728884
PTWE35;2023-06-10;0.0;0.0;925.5833333333333;;
PTWE42 Andrézieux;2023-06-10;0.0;0.0;106.66666666666669;;
PTWE89;2023-06-10;0.0;0.0;186.58333333333334;;
PTWE35;2023-06-11;0.0;4864320.0;258.8333333333333;;
PTWE42 Andrézieux;2023-06-11;0.0;514368.0;61.83333333333333;;
PTWE89;2023-06-11;0.0;0.0;184.08333333333334;;
PTWE35;2023-06-12;22942137.599999998;82454976.0;128627.91666666667;3.594040687821522;0.005606623014355327
PTWE42 Andrézieux;2023-06-12;1560844.8;4004928.0;13203.333333333332;2.565872020075282;0.008459094288768064
PTWE89;2023-06-12;0.0;2983680.0;2083.833333333333;;
PTWE35;2023-06-13;23315212.800000004;77692608.0;168220.0;3.332271022634629;0.007215031723836549
PTWE42 Andrézieux;2023-06-13;1934323.2;3800448.0;18213.333333333332;1.96474301709249;0.009415868730382457
PTWE89;2023-06-13;0.0;3002112.0;1983.0833333333335;;
PTWE35;2023-06-14;21238053.12;83560896.0;189066.66666666666;3.934489452863747;0.008902259806885098
PTWE42 Andrézieux;2023-06-14;2120140.8;3922560.0;23946.833333333336;1.8501412736361662;0.0112949259470566
PTWE89;2023-06-14;2539584.0;2848896.0;68871.25;1.121796325697437;0.027119106908848063
PTWE35;2023-06-15;23868114.048;85843584.0;216260.0;3.596580099599162;0.009060623707641503
PTWE42 Andrézieux;2023-06-15;2144793.6;3492864.0;23559.666666666664;1.6285315286282092;0.01098458456173436
PTWE89;2023-06-15;1843200.0;2553984.0;3983.9999999999995;1.385625;0.002161458333333333
PTWE35;2023-06-16;25040918.016000003;70948224.0;172392.5;2.8332916530722767;0.0068844321078743624
PTWE42 Andrézieux;2023-06-16;1887436.8;2178432.0;20130.25;1.1541748046875;0.010665390226576064
PTWE89;2023-06-16;907315.2;1686528.0;6333.750000000001;1.8588115794819706;0.0069807603796343334
PTWE35;2023-06-17;0.0;0.0;1054.1666666666667;;
PTWE42 Andrézieux;2023-06-17;0.0;0.0;104.16666666666667;;
PTWE89;2023-06-17;0.0;0.0;180.33333333333334;;
PTWE35;2023-06-18;0.0;4254336.0;257.75;;
PTWE42 Andrézieux;2023-06-18;0.0;609984.0;63.166666666666664;;
PTWE89;2023-06-18;0.0;0.0;182.66666666666666;;
PTWE35;2023-06-19;23131063.296;73972224.0;118322.83333333336;3.1979603813885995;0.0051153218431508355
PTWE42 Andrézieux;2023-06-19;1350950.4;3894336.0;15144.583333333332;2.8826639379210373;0.011210317812802996
PTWE89;2023-06-19;724838.4;2700288.0;16697.5;3.725365543547362;0.02303616916543053
PTWE35;2023-06-20;18247714.56;80136000.0;190304.91666666666;4.391563652341568;0.010428972682629833
PTWE42 Andrézieux;2023-06-20;2205158.4;3328128.0;20520.5;1.5092466826872846;0.00930568071663242
PTWE89;2023-06-20;672019.2;2386368.0;16001.666666666668;3.5510413988171767;0.023811323644721265
PTWE35;2023-06-21;24284741.759999998;71480448.0;182732.5;2.943430434897077;0.007524580734928104
PTWE42 Andrézieux;2023-06-21;2234188.8;3521088.0;18917.666666666668;1.5760028874909766;0.008467353639346267
PTWE89;2023-06-21;0.0;2643264.0;1448.8333333333335;;
PTWE35;2023-06-22;21232257.408000004;61129728.0;179391.66666666666;2.879096971430236;0.0084490152516272
PTWE42 Andrézieux;2023-06-22;2632204.8;3054528.0;21464.666666666664;1.1604446584095585;0.008154633965665082
PTWE89;2023-06-22;724838.4;0.0;10425.833333333332;;0.014383665839631746
PTWE35;2023-06-23;19118778.623999998;0.0;68180.00000000001;;0.003566127384016726
PTWE42 Andrézieux;2023-06-23;2056780.8;1098432.0;16530.0;0.5340539935028565;0.008036831148948882
PTWE89;2023-06-23;0.0;0.0;499.25;;
PTWE35;2023-06-24;0.0;0.0;237.74999999999994;;
PTWE42 Andrézieux;2023-06-24;460800.0;0.0;214.5;;0.0004654947916666667
PTWE89;2023-06-24;0.0;0.0;177.16666666666666;;
PTWE35;2023-06-25;0.0;3749760.0;227.00000000000003;;
PTWE42 Andrézieux;2023-06-25;0.0;0.0;65.5;;
PTWE89;2023-06-25;0.0;0.0;177.66666666666666;;
PTWE35;2023-06-26;0.0;63104832.0;3473.75;;
PTWE42 Andrézieux;2023-06-26;676339.2;4013568.0;8440.833333333334;5.934253108499404;0.012480177599248032
PTWE89;2023-06-26;0.0;2871360.0;1106.75;;
PTWE35;2023-06-27;16963568.64;69652224.0;127945.0;4.105988868153629;0.007542339864638294
PTWE42 Andrézieux;2023-06-27;1719705.6;3891456.0;15508.75;2.262861736334405;0.009018258706606526
PTWE89;2023-06-27;724838.4;2537856.0;11594.166666666666;3.5012714558169105;0.015995519369098914
PTWE35;2023-06-28;19031051.52;64634112.0;217882.83333333334;3.3962449175272895;0.01144880686725887
PTWE42 Andrézieux;2023-06-28;1722585.6;3272832.0;19728.333333333332;1.899953186651508;0.01145274483505106
PTWE89;2023-06-28;0.0;2520000.0;2016.5;;
PTWE35;2023-06-29;18632522.880000003;70101504.0;215670.0;3.7623194911112323;0.011574922053711707
PTWE42 Andrézieux;2023-06-29;1438387.2;3590208.0;19821.75;2.495995514976774;0.013780538369640665
PTWE89;2023-06-29;1895731.2;2506176.0;55293.0;1.3220102090422947;0.029167109767460703
PTWE35;2023-06-30;19392438.528000005;65954304.0;194624.5;3.401032000424861;0.010036102459161549
PTWE42 Andrézieux;2023-06-30;1734105.6;2303424.0;18461.666666666664;1.3283066498372418;0.010646218238766233
PTWE89;2023-06-30;204940.8;1594368.0;2934.166666666667;7.7796514896009;0.014317142641517292
PTWE35;2023-07-01;0.0;0.0;940.5000000000001;;
PTWE42 Andrézieux;2023-07-01;0.0;0.0;108.58333333333334;;
PTWE89;2023-07-01;0.0;0.0;182.0;;
PTWE35;2023-07-02;0.0;4905792.0;262.58333333333337;;
PTWE42 Andrézieux;2023-07-02;0.0;568512.0;65.5;;
PTWE89;2023-07-02;0.0;0.0;177.41666666666666;;
PTWE35;2023-07-03;20598523.776;80858304.0;137658.0;3.9254416908366316;0.006682906090600033
PTWE42 Andrézieux;2023-07-03;1577779.2;4479552.0;12115.0;2.83915011682243;0.00767851420528297
PTWE89;2023-07-03;0.0;2089152.0;1194.8333333333335;;
PTWE35;2023-07-04;21825611.136;81029376.0;227070.0;3.7125822271408033;0.010403832386872413
PTWE42 Andrézieux;2023-07-04;2323929.6;4260672.0;19245.416666666664;1.8333911664105487;0.008281411221177554
PTWE89;2023-07-04;224640.0;2775744.0;3841.6666666666665;12.356410256410257;0.017101436372269706
PTWE35;2023-07-05;22752942.336000003;80538624.0;181500.0;3.5397014948950463;0.007976990286343244
PTWE42 Andrézieux;2023-07-05;2588313.6;3500928.0;17628.833333333336;1.3525903507210255;0.006810934089800144
PTWE89;2023-07-05;990720.0;2840256.0;7335.333333333333;2.8668604651162792;0.007404042850990525
PTWE35;2023-07-06;21870715.392;81706752.0;203536.66666666666;3.735897547726636;0.009306356148785033
PTWE42 Andrézieux;2023-07-06;1606579.2;3414528.0;16334.666666666666;2.1253405994550407;0.010167358488561701
PTWE89;2023-07-06;0.0;2860992.0;1148.75;;
PTWE35;2023-07-07;23477748.480000004;63351936.0;194976.33333333334;2.6983820894907207;0.008304728773264944
PTWE42 Andrézieux;2023-07-07;2125440.0;2724480.0;18510.0;1.2818428184281843;0.008708785004516712
PTWE89;2023-07-07;1323763.2;1624320.0;6335.25;1.2270472543729876;0.0047857879717460045
PTWE35;2023-07-08;20886094.080000002;0.0;42283.33333333333;;0.0020244729900849574
PTWE42 Andrézieux;2023-07-08;1785139.2;0.0;1879.5000000000002;;0.0010528590711581486
PTWE89;2023-07-08;0.0;0.0;153.58333333333331;;
PTWE35;2023-07-09;0.0;3125952.0;255.41666666666663;;
PTWE42 Andrézieux;2023-07-09;0.0;626688.0;66.08333333333333;;
PTWE89;2023-07-09;0.0;0.0;154.25;;
PTWE35;2023-07-10;20217.6;66921984.0;7080.5;3310.08547008547;0.3502146644507756
PTWE42 Andrézieux;2023-07-10;0.0;3696768.0;843.1666666666667;;
PTWE89;2023-07-10;323539.2;2467008.0;7254.333333333334;7.625066761616521;0.022421806486921318
PTWE35;2023-07-11;17129121.408;78074496.0;137749.33333333334;4.557997701127626;0.00804182129674198
PTWE42 Andrézieux;2023-07-11;1677888.0;2475072.0;15497.333333333332;1.4751115688293854;0.009236214415582764
PTWE89;2023-07-11;685036.8;2385216.0;15691.5;3.4818800975363655;0.02290606869587152
PTWE35;2023-07-12;22738064.256000005;79208064.0;140766.0;3.4835007548674235;0.006190764456251168
